"PLOT","DATE","mean","se"
3,2015-12-04,0.0854607880229097,0.0422593991520412
4,2015-12-04,-0.0608866624026581,0.000805087382050977
5,2015-12-04,0.145307590369385,0.0580128554030738
6,2015-12-04,-0.0382142790444479,0.00311715089111854
7,2015-12-04,0.200985231706004,0.0996427999238529
8,2015-12-04,0.0852495523819691,0.00498023480559039
9,2015-12-04,0.187837433449325,0.038454581744663
10,2015-12-04,-0.0376776580994051,0.00550375030348147
11,2015-12-04,0.127589891803908,0.0487626348811716
12,2015-12-04,-0.0299015746982542,0.00337919911149831
13,2015-12-04,0.106392259838908,0.00712554786553115
14,2015-12-04,0.185515339429679,0.091242096508912
15,2015-12-04,0.171629860601828,0.0452107723812424
16,2015-12-04,-0.0272413359775023,0.0116195789565907
17,2015-12-04,0.191996319589977,0.0877799090757755
18,2015-12-04,-0.0515599135884895,0.00429218245052054
19,2015-12-04,0.165560962489561,0.0420076591561851
20,2015-12-04,-0.0388366794895619,0.0079406869452285
21,2015-12-04,0.227052083851177,0.00462545781382017
22,2015-12-04,0.00632264236505138,0.0148179386460386
23,2015-12-04,0.250586129044045,0.0140515535773659
24,2015-12-04,-0.0582920674016306,0.00608130910502097
25,2015-12-04,0.240603106746886,0.066378658173991
26,2015-12-04,0.061648290433947,0.00600454125184507
27,2015-12-04,0.123011251263314,0.0169231264751829
28,2015-12-04,-0.0510098939373175,0.000875105594640766
29,2015-12-04,0.286050046343348,0.0896261662800513
30,2015-12-04,0.121413813713494,0.00965787346264258
1,2015-12-16,0.0203689228426023,0.0291441920543592
2,2015-12-16,0.0110763401045718,0.0266532630541314
3,2015-12-16,-0.0102791724793501,0.0419331960476845
4,2015-12-16,-0.0108693103622323,0.0792606738039283
5,2015-12-16,0.258587119666613,0.0608011884599647
6,2015-12-16,0.0190469728473134,0.071095370060617
7,2015-12-16,0.487481038244618,0.0280933769729705
8,2015-12-16,0.152847161538584,0.0403049392817045
9,2015-12-16,0.243612372080735,0.0763930654277622
10,2015-12-16,0.0529678358444304,0.0564033261754027
11,2015-12-16,0.328562080214346,0.0531602155932471
12,2015-12-16,0.0402271471523349,0.0421565744603575
13,2015-12-16,0.091362268822837,0.0316839506253599
14,2015-12-16,0.0706422418691326,0.0537372390897238
15,2015-12-16,0.184407600070838,0.0175586942215524
16,2015-12-16,-0.0230084812327186,0.017809521961035
17,2015-12-16,0.218205036603355,0.0988985350092611
18,2015-12-16,-0.0246625461477132,0.0242013351523768
19,2015-12-16,0.246942372790711,0.0811833449392336
20,2015-12-16,-0.00692881539100725,0.0426400646457199
21,2015-12-16,0.250712171820594,0.00991151006359285
22,2015-12-16,-0.0130489082881475,0.0456216425026907
23,2015-12-16,0.268375017576302,0.0799961973927121
24,2015-12-16,-0.0220318631518307,0.0495970924831078
25,2015-12-16,0.213387709143281,0.121203873551259
26,2015-12-16,-0.0543334716570964,0.0500189066123417
27,2015-12-16,0.286935614967145,0.0170664451746823
28,2015-12-16,-0.028263754985885,0.0686233505641524
29,2015-12-16,0.300218012826762,0.0386359191772206
30,2015-12-16,0.134289026358841,0.0273918845883376
1,2015-12-21,0.11913875593161,0.0633394678960828
2,2015-12-21,-0.0849538137859141,0.0487160892335734
3,2015-12-21,0.185678915165409,0.0138606510268988
4,2015-12-21,-0.0583096858525719,0.0721432411539686
5,2015-12-21,0.308769657655265,0.0302362005939111
6,2015-12-21,-0.040096827218808,0.0566928090976654
7,2015-12-21,0.330343384834192,0.111410293637727
8,2015-12-21,0.0184068854034395,0.028521874648403
9,2015-12-21,0.381351597452705,0.0200456426099146
10,2015-12-21,0.0578446679674326,0.0279441184839464
11,2015-12-21,0.345177524767697,0.0870965969378761
12,2015-12-21,-0.0426632345669385,0.00909895841377971
13,2015-12-21,0.120114201682376,0.0203354306366346
14,2015-12-21,0.0798095435471132,0.092861708667903
15,2015-12-21,0.317338240274176,0.030936491324621
16,2015-12-21,-0.0368490969865624,0.0380264630194896
17,2015-12-21,0.1936561895228,0.0521423660640856
18,2015-12-21,-0.0691940038799167,0.00919708373603153
19,2015-12-21,0.300813206630771,0.066060699913421
20,2015-12-21,-0.0808977184331725,0.0122218184533576
21,2015-12-21,0.231258612289086,0.0672308720491796
22,2015-12-21,0.0125799612380291,0.0521808436533085
23,2015-12-21,0.322138397258811,0.0399581258861002
24,2015-12-21,-0.0144583382246544,0.00592265585879999
25,2015-12-21,0.152703360987393,0.0632915610952244
26,2015-12-21,0.0251098231884152,0.0511710033717878
27,2015-12-21,0.0798767210122784,0.0413497453935994
28,2015-12-21,-0.0313526298547485,0.0441090624876045
29,2015-12-21,0.202093477314176,0.0801862371440634
30,2015-12-21,0.131573845867004,0.0589191165743846
1,2016-01-08,0.105600351483465,0.0661775975409217
2,2016-01-08,-0.113186023924855,0.0116369184865452
3,2016-01-08,0.11960019105131,0.0628981899251109
4,2016-01-08,-0.103590899473261,0.0692014928216527
5,2016-01-08,0.224490702390949,0.0834884172472744
6,2016-01-08,-0.0530900415781777,0.0397019568933166
7,2016-01-08,0.374437569470058,0.11708268581677
8,2016-01-08,0.0965217513829556,0.0178135437632333
9,2016-01-08,0.311120885058896,0.0445027278393009
10,2016-01-08,-0.00434430365824917,0.0269760321284247
11,2016-01-08,0.458050705997616,0.0738980023379509
12,2016-01-08,0.0163772338860235,0.0352198964803365
13,2016-01-08,0.164414156562653,0.0247431719617878
14,2016-01-08,0.134692935554147,0.101114039971184
15,2016-01-08,0.202012459311674,0.0158764502860918
16,2016-01-08,-0.0702122911500331,0.0245162633678193
17,2016-01-08,0.153704005443671,0.0406777045747035
18,2016-01-08,-0.0707967803425097,0.0640134539722219
19,2016-01-08,0.280630652802789,0.08719955417986
20,2016-01-08,0.0190521796034382,0.0308184156928594
21,2016-01-08,0.252341427948133,0.09577024150947
22,2016-01-08,0.0907411028346885,0.0469400200555326
23,2016-01-08,0.241078581814026,0.069088877909494
24,2016-01-08,0.0680749070048831,0.0613562160301145
25,2016-01-08,0.409150684323445,0.12900793741823
26,2016-01-08,0.0757524484091043,0.0304690448921903
27,2016-01-08,0.177970557492261,0.0759012381478387
28,2016-01-08,0.00179271351043451,0.0711313670352692
29,2016-01-08,0.378639319567496,0.0448966861155891
30,2016-01-08,0.200263012146486,0.0811810789270658
1,2016-01-21,0.164954017197059,0.10261495187281
2,2016-01-21,0.13917420967943,0.0532632208159987
3,2016-01-21,0.0946279131190228,0.038975732084967
4,2016-01-21,-0.0142790538335802,0.047228260950833
5,2016-01-21,0.416039461422689,0.0592972469898286
6,2016-01-21,-0.126208224334446,0.00307166236861401
7,2016-01-21,0.400182942372444,0.106478128888792
8,2016-01-21,0.239472556132471,0.0809219292675553
9,2016-01-21,0.38770033095883,0.0855540189778807
10,2016-01-21,0.133819652175514,0.0267572015978167
11,2016-01-21,0.476767056116103,0.0840659581885767
12,2016-01-21,0.108841029409753,0.082470029372957
13,2016-01-21,0.133266331305279,0.0718512370659931
14,2016-01-21,0.195560697490696,0.113799473038515
15,2016-01-21,0.389875030390187,0.0484433538056592
16,2016-01-21,0.147425424072575,0.0563850034557656
17,2016-01-21,0.268833420232543,0.0851234282466872
18,2016-01-21,-0.0135939475909766,0.0300313260472589
19,2016-01-21,0.557829788074048,0.0248494169969809
20,2016-01-21,0.035996714690428,0.0221235652037214
21,2016-01-21,0.345266639689542,0.0581712150471889
22,2016-01-21,0.218372390069993,0.092651069463311
23,2016-01-21,0.311867078908807,0.0799405722633709
24,2016-01-21,0.0804884780697956,0.0222786385145531
25,2016-01-21,0.362018333133043,0.122697012808941
26,2016-01-21,0.169045324625966,0.0277270358133266
27,2016-01-21,0.262360931100123,0.0921542148908251
28,2016-01-21,-0.0416191610193486,0.0266808766029864
29,2016-01-21,0.301156050205919,0.0760949252279999
30,2016-01-21,0.328366129128755,0.0246657032955237
1,2016-02-11,0.108387966995872,0.0521860449704946
2,2016-02-11,0.0621240727790919,0.0619551417804085
3,2016-02-11,0.161460805408269,0.0228684696099
4,2016-02-11,0.036825511046929,0.0374831876704536
5,2016-02-11,0.328744102048185,0.127578699379749
6,2016-02-11,-0.0588380093777253,0.0330813037320623
7,2016-02-11,0.385301529935486,0.165536024452235
8,2016-02-11,0.321148108439437,0.106907096789227
9,2016-02-11,0.518436817868474,0.0415625111292833
10,2016-02-11,0.294124990759662,0.113730510321467
11,2016-02-11,0.418468129562985,0.103259598244811
12,2016-02-11,0.163756862653408,0.0802311495390515
13,2016-02-11,0.245268551464301,0.0695610698366993
14,2016-02-11,0.269855794179284,0.147058977232337
15,2016-02-11,0.407505691470972,0.0630260915988959
16,2016-02-11,0.361881983968802,0.0901588188471224
17,2016-02-11,0.621238206519936,0.0333684592191931
18,2016-02-11,0.0491896230251122,0.0573846574607457
19,2016-02-11,0.567940235772174,0.0450914713774883
20,2016-02-11,0.286233021616847,0.0745102683745996
21,2016-02-11,0.474279081620885,0.0458332822965109
22,2016-02-11,0.450964963743834,0.0132010646762074
23,2016-02-11,0.467431123566662,0.0426218611466452
24,2016-02-11,0.171551808189895,0.103655471401227
25,2016-02-11,0.492054339814979,0.0544172866984923
26,2016-02-11,0.329361001749318,0.0127859585747954
27,2016-02-11,0.508549922841114,0.0630647445776771
28,2016-02-11,0.0491812128556741,0.0235537278366458
29,2016-02-11,0.403528244889708,0.091470155809326
30,2016-02-11,0.477072673702541,0.0362539471246071
1,2016-02-23,0.20492518205362,0.0671233940902509
2,2016-02-23,0.144375713205503,0.0858963885171617
3,2016-02-23,0.317860786780977,0.143499671675735
4,2016-02-23,0.0701978210389842,0.0884861358500123
5,2016-02-23,0.514827693090803,0.0791845493187104
6,2016-02-23,0.0628989344024909,0.0122757937396301
7,2016-02-23,0.484174391007854,0.0843558478384577
8,2016-02-23,0.313856992044008,0.117150974276091
9,2016-02-23,0.646489117177673,0.0371722867286262
10,2016-02-23,0.168481899783745,0.0506234223575614
11,2016-02-23,0.491794989791473,0.0967173806745837
12,2016-02-23,0.177691997035693,0.0973039604117318
13,2016-02-23,0.230131236377842,0.0692608039704233
14,2016-02-23,0.312756323198685,0.156649391366458
15,2016-02-23,0.424927513760442,0.0687022948037618
16,2016-02-23,0.362534825756674,0.00430928538429129
17,2016-02-23,0.36302850859736,0.115683778858407
18,2016-02-23,0.0773470818618495,0.0972111781683473
19,2016-02-23,0.644129939346007,0.0500803690703863
20,2016-02-23,0.330797228394154,0.147346520130027
21,2016-02-23,0.304024294753803,0.0737992451789312
22,2016-02-23,0.401625490899397,0.00941297361427842
23,2016-02-23,0.340458641156894,0.0840577062281603
24,2016-02-23,0.0864957540508563,0.123577102676176
25,2016-02-23,0.528851577304104,0.0272423114494215
26,2016-02-23,0.348053230928468,0.0879748382701948
27,2016-02-23,0.421927514861292,0.0574852019643118
28,2016-02-23,-0.0496219770411439,0.0240501288956093
29,2016-02-23,0.372940796468739,0.0444328473627578
30,2016-02-23,0.533795288644331,0.0180647920329998
1,2016-03-17,0.274747471393155,0.103036369925051
2,2016-03-17,-0.0513089530552199,0.00234516611155212
3,2016-03-17,0.167418866459345,0.0323892610342587
4,2016-03-17,0.216680974839222,0.0252860724232514
5,2016-03-17,0.501742468958127,0.0988139139846085
6,2016-03-17,-0.0163467417291468,0.0303997853635518
7,2016-03-17,0.506930986104951,0.0939332225212287
8,2016-03-17,0.489033125458006,0.047118740683842
9,2016-03-17,0.574781953152053,0.022027731125259
10,2016-03-17,0.249120206440443,0.0488830327673755
11,2016-03-17,0.456069171684831,0.136899501449926
12,2016-03-17,0.112209272262482,0.0367357567223667
13,2016-03-17,0.193649108027366,0.0804135577622098
14,2016-03-17,0.18429816876712,0.0535067503125098
15,2016-03-17,0.392422120019712,0.065113802854635
16,2016-03-17,0.348459394065463,0.0322303698024232
17,2016-03-17,0.621589888377224,0.029949105930856
18,2016-03-17,0.0357903856342218,0.0382405973140568
19,2016-03-17,0.649697606458861,0.0243514532927757
20,2016-03-17,0.327696128273411,0.0724578197676276
21,2016-03-17,0.516791340303245,0.131528298635088
22,2016-03-17,0.449600246123792,0.0109024172859517
23,2016-03-17,0.423881587952086,0.0998318628426005
24,2016-03-17,0.0053734988210496,0.0280664315888238
25,2016-03-17,0.651517339621478,0.0287599018700161
26,2016-03-17,0.421073418138671,0.0464980843178173
27,2016-03-17,0.524579236596311,0.050769080658469
28,2016-03-17,-0.0461864798689743,0.0154470898529686
29,2016-03-17,0.457124418237417,0.0929088850333328
30,2016-03-17,0.535735547185235,0.0351661917705973
1,2016-03-29,0.143459219774767,0.0518675515979997
2,2016-03-29,0.116469384878657,0.088487772438837
3,2016-03-29,0.285295178299819,0.0933807647785336
4,2016-03-29,0.175726183289843,0.0396019352850043
5,2016-03-29,0.511374062186855,0.0887522885684371
6,2016-03-29,-0.0243305093537438,0.0702882670443391
7,2016-03-29,0.462150742906241,0.130761523230975
8,2016-03-29,0.482350890192734,0.0405162452261105
9,2016-03-29,0.541482555820763,0.00235858610666432
10,2016-03-29,0.243167146232182,0.0368555837436643
11,2016-03-29,0.326050325452315,0.0277283409697386
12,2016-03-29,0.218418213263983,0.0494964394889776
13,2016-03-29,0.195509873779571,0.039461041946409
14,2016-03-29,0.231287181999368,0.0785786047642906
15,2016-03-29,0.369713834588934,0.0768453514452548
16,2016-03-29,0.318153264438468,0.0119028526822087
17,2016-03-29,0.520651711130411,0.0761327600963031
18,2016-03-29,0.057148457885666,0.0373892457485617
19,2016-03-29,0.624479008287831,0.0104377591315829
20,2016-03-29,0.196522888657653,0.0451409632361311
21,2016-03-29,0.319603592411325,0.074635634353173
22,2016-03-29,0.384845626006208,0.0209135508865218
23,2016-03-29,0.399862391328102,0.129229425518163
24,2016-03-29,-0.0118394295931983,0.0222563410313891
25,2016-03-29,0.670914298999996,0.0277903929573101
26,2016-03-29,0.40690339027032,0.0447977925284338
27,2016-03-29,0.416504621279321,0.048107945252884
28,2016-03-29,-0.0339267471149494,0.042185913028018
29,2016-03-29,0.424555724962241,0.0998115785071282
30,2016-03-29,0.468726162154266,0.0242281409677425
1,2016-04-15,0.0804351807793157,0.0414625706359079
2,2016-04-15,-0.0985520180351245,0.0198216730756349
3,2016-04-15,0.283215398647735,0.174553869743317
4,2016-04-15,0.00867870656743241,0.0159030166949906
5,2016-04-15,0.511524999366591,0.0254582274806149
6,2016-04-15,-0.0125343900337649,0.0144359441481825
7,2016-04-15,0.427171550397657,0.119279583311417
8,2016-04-15,0.277552125872195,0.0603117712289623
9,2016-04-15,0.435162481295181,0.0182566833718223
10,2016-04-15,0.0395770630919576,0.0114309634317607
11,2016-04-15,0.398853764378118,0.0750299601113393
12,2016-04-15,0.0598056298127691,0.0412279496602151
13,2016-04-15,0.254565854330955,0.0902919325326191
14,2016-04-15,0.132241178808129,0.0697615116283999
15,2016-04-15,0.322128708450891,0.0770775527103895
16,2016-04-15,0.159975550973689,0.00981850332904143
17,2016-04-15,0.485971829949481,0.0180886912336626
18,2016-04-15,-0.0747051617887253,0.0188056944588507
19,2016-04-15,0.648604574684282,0.0485457012621655
20,2016-04-15,0.0906327678241353,0.0270081030664279
21,2016-04-15,0.274463547077364,0.0645083380884454
22,2016-04-15,0.22702051279004,0.00871855854986933
23,2016-04-15,0.323755820880294,0.096442851640736
24,2016-04-15,-0.0344290207564985,0.0150687238974757
25,2016-04-15,0.495856947633212,0.0931876218008802
26,2016-04-15,0.228919053155182,0.0339389370780555
27,2016-04-15,0.33183544564651,0.0936202578589056
28,2016-04-15,-0.0091552941502852,0.0153813086531058
29,2016-04-15,0.327901835297563,0.0839140331357089
30,2016-04-15,0.19110110892931,0.0248569937346346
1,2016-04-27,0.0889705335427666,0.0345925952353955
2,2016-04-27,-0.0267517364085344,0.0160472900905231
3,2016-04-27,0.0707038640296123,0.0334967566453847
4,2016-04-27,0.0164040166327148,0.0331440207355068
5,2016-04-27,0.353971294143479,0.0228971977067014
6,2016-04-27,-0.0375434967154778,0.0709500341759766
7,2016-04-27,0.172859397519846,0.181373981623233
8,2016-04-27,0.101271328749929,0.0316522303453026
9,2016-04-27,0.294544098254009,0.0385016084003733
10,2016-04-27,0.0361621619277387,0.0493819654404832
11,2016-04-27,0.258235766085997,0.0666492279713035
12,2016-04-27,0.048511034202573,0.00668640061324134
13,2016-04-27,0.209737018377297,0.0143484969697537
14,2016-04-27,0.0804990447062452,0.0428569246739131
15,2016-04-27,0.365294765563383,0.0231639362699339
16,2016-04-27,0.126781820712394,0.0335830466241854
17,2016-04-27,0.247524221625199,0.10264695282564
18,2016-04-27,0.0577604944276157,0.0316935063056343
19,2016-04-27,0.367441450113532,0.0979994892955442
20,2016-04-27,0.0372111508737004,0.0133015008694893
21,2016-04-27,0.147889963872757,0.0362749595057139
22,2016-04-27,0.103083193337931,0.0162996124329815
23,2016-04-27,0.258324729315854,0.0662881839390452
24,2016-04-27,-0.0709050673705056,0.00574917524350474
25,2016-04-27,0.342303651500375,0.125964708439757
26,2016-04-27,0.0828246305509139,0.0142351396436633
27,2016-04-27,0.27269915003484,0.0223577691806459
28,2016-04-27,-0.0400033045233041,0.0123558899784794
29,2016-04-27,0.305331154161098,0.0882394297810815
30,2016-04-27,0.0741350756815844,0.0169138708793988
1,2016-05-16,0.10104002362318,0.0596725009199136
2,2016-05-16,-0.0384861551530086,0.00971159515469987
3,2016-05-16,0.0585918181874234,0.0104543110037353
4,2016-05-16,0.0167106289850114,0.0337179651928479
5,2016-05-16,0.170427335961553,0.0636911786792055
6,2016-05-16,-0.0583030846652483,0.0043464774700873
7,2016-05-16,0.254489327798312,0.052568404835098
8,2016-05-16,0.0796603482717049,0.0191623140833825
9,2016-05-16,0.30823623457989,0.04619344126592
10,2016-05-16,0.0083007712539124,0.022887598228946
11,2016-05-16,0.204548083693977,0.0374607593424629
12,2016-05-16,0.00537258403467494,0.0161731466089785
13,2016-05-16,0.09326513175193,0.0250053036007718
14,2016-05-16,0.0298185627746672,0.0416607379910508
15,2016-05-16,0.246180360140474,0.0482210441139069
16,2016-05-16,0.039677440279694,0.0217819155566681
17,2016-05-16,0.170950176162707,0.0613740155927669
18,2016-05-16,-0.0411885764875407,0.00618610855259349
19,2016-05-16,0.26452220122628,0.0509756240955023
20,2016-05-16,0.0532820209885148,0.020557504064686
21,2016-05-16,0.22992270785036,0.082709942331508
22,2016-05-16,0.0893767480564867,0.00923611778723039
23,2016-05-16,0.187696712734267,0.0535613599493587
24,2016-05-16,-0.0526684654407061,0.00885399267103418
25,2016-05-16,0.342552299673333,0.0898202877431457
26,2016-05-16,0.0489992644890706,0.00764113072209913
27,2016-05-16,0.248441175197502,0.0529286791463481
28,2016-05-16,-0.0442778614265412,0.0048647586598624
29,2016-05-16,0.162598051448684,0.0188276354883312
30,2016-05-16,0.0922111688539038,0.0162794310699197
1,2016-05-26,-0.00372146537927274,0.00651266424608878
2,2016-05-26,-0.0437043867089964,0.0288583945207835
3,2016-05-26,0.0257260331355589,0.0238549437958201
4,2016-05-26,0.0342736909470211,0.00427378100218975
5,2016-05-26,0.180683960159718,0.0138399886136372
6,2016-05-26,-0.0878173920771653,0.0173983841900795
7,2016-05-26,0.147431278364443,0.0331403256447758
8,2016-05-26,0.0530937844647001,0.00774711931076973
9,2016-05-26,0.198055108310198,0.0266264794373967
10,2016-05-26,-0.0329256812164201,0.013758717671126
11,2016-05-26,0.11116294143495,0.0439118430626557
12,2016-05-26,-0.082566742283635,0.0193797949996606
13,2016-05-26,0.0561801381323282,0.0210486636927029
14,2016-05-26,-0.0280955405877006,0.04177284188663
15,2016-05-26,0.294108721158654,0.023685695357832
16,2016-05-26,-0.0181508982476766,0.0187368508697095
17,2016-05-26,0.134709280828617,0.0582422749884047
18,2016-05-26,-0.0440871617276983,0.00849460849853224
19,2016-05-26,0.252693630676577,0.0596398336143911
20,2016-05-26,-0.0286136722101332,0.0331634270892947
21,2016-05-26,0.132130956248132,0.0145750725286015
22,2016-05-26,-0.0108209205440621,0.0181768376401748
23,2016-05-26,0.120733812746223,0.0956770130323908
24,2016-05-26,-0.0625953663457397,0.0236145064671822
25,2016-05-26,0.243440993729512,0.0986002506920622
26,2016-05-26,-0.00470975288807906,0.0156808575635511
27,2016-05-26,0.193265003102549,0.0330952989909545
28,2016-05-26,-0.0481340158814869,0.0127858434034692
29,2016-05-26,0.181240381156768,0.0524237605327713
30,2016-05-26,0.0206822380067706,0.0273045657943963
1,2016-06-22,-0.0357956513461583,0.00261707954652905
2,2016-06-22,-0.0836647101093811,0.00934091319260457
3,2016-06-22,0.00736378772172816,0.00846088414242884
4,2016-06-22,-0.0638206509806675,0.00412901663955638
5,2016-06-22,0.0939028154967023,0.0515109275341761
6,2016-06-22,-0.0782580171216292,0.00416607126616595
7,2016-06-22,0.081521660640217,0.0141026028477525
8,2016-06-22,-0.0276475419560149,0.00725898484627996
9,2016-06-22,0.0955439646278484,0.0218466740373006
10,2016-06-22,-0.0521023206897233,0.00575531697622413
11,2016-06-22,0.076364576915175,0.0121399699217471
12,2016-06-22,-0.0454300102031489,0.00765832054060833
13,2016-06-22,0.00347216466657425,0.00217556323242168
14,2016-06-22,-0.040078208126321,0.0148701627286182
15,2016-06-22,0.0690591207371072,0.0164688364800942
16,2016-06-22,-0.0394669707991364,0.00598495892806833
17,2016-06-22,0.0940785044305562,0.014393343479684
18,2016-06-22,-0.075696949467905,0.0044635581866666
19,2016-06-22,0.138741658728236,0.0421359987003312
20,2016-06-22,-0.0499384705639465,0.00412995904403295
21,2016-06-22,0.0634357313780123,0.0494409230434405
22,2016-06-22,-0.00845955349357861,0.00612722895400556
23,2016-06-22,0.148833513825172,0.0296981220979881
24,2016-06-22,-0.0823877630605331,0.00699220625688691
25,2016-06-22,0.128068142030815,0.072167619481464
26,2016-06-22,-0.0131094453089333,0.00901248087804228
27,2016-06-22,0.104944320594847,0.0353810931861228
28,2016-06-22,-0.0807959068875049,0.00562532413792489
29,2016-06-22,0.0729742533779104,0.00123498763522626
30,2016-06-22,-0.0208299371773389,0.00711531857606939
1,2016-07-28,-0.0148105140100015,0.0129614641116064
2,2016-07-28,-0.0836896169827004,0.00799563733748174
3,2016-07-28,0.056646939170887,0.0459516994903253
4,2016-07-28,-0.0692528357077349,0.00143566043547981
5,2016-07-28,0.101483941460727,0.0379651197982628
6,2016-07-28,-0.0726282020765321,0.00612510235755286
7,2016-07-28,0.0929115260464118,0.0145758871414377
8,2016-07-28,-0.0434809504883338,0.015094354279048
9,2016-07-28,0.106288247158635,0.0337162022524191
10,2016-07-28,-0.0464564664909715,0.00108861446115947
11,2016-07-28,0.0558287575760768,0.0308217800727032
12,2016-07-28,-0.0576109184597615,0.0070450194640178
13,2016-07-28,-0.00515779119992958,0.00211303143495662
14,2016-07-28,-0.0167625595243284,0.0326928819902463
15,2016-07-28,0.0694579185649897,0.010037503482024
16,2016-07-28,-0.0521413464176625,0.00866659694701301
17,2016-07-28,0.0262834509057251,0.017019433240827
18,2016-07-28,-0.0757521083213998,0.00391299172985889
19,2016-07-28,0.134518238258069,0.02505706853978
20,2016-07-28,-0.0683593074450124,0.00295587701487383
21,2016-07-28,0.0419124704193352,0.0375739857444452
22,2016-07-28,-0.0030044113281658,0.0301292081637504
23,2016-07-28,0.100581686877812,0.0240653669342893
24,2016-07-28,-0.0864721914849795,0.00754397411381637
25,2016-07-28,0.0403886792219962,0.00817856531725139
26,2016-07-28,-0.0443546281487177,0.00788616606773444
27,2016-07-28,0.0833695560194064,0.0180465033126034
28,2016-07-28,-0.0277624929636152,0.0371080859228461
29,2016-07-28,-0.00305677604864195,0.00728492691896304
30,2016-07-28,-0.0380496483585967,0.00936235580821285
